Created at [Route Purchase],Price [Route Purchase],Id [Route],Title [Route],Type [Payment],Id [User]
"January 10, 2025 06:19",19.99,9474,Barcelona’s Architecture: A Guide to Art Nouveau and Gaudi  with Context,SwfRedemption,125883
"January 10, 2025 06:19",11.99,7338,Barcelona Walking Tour: El Raval and the Gothic Quarter’s Landmarks and Legends,SwfRedemption,125883
"January 10, 2025 06:20",6.99,2971,A Culinary Tour of El Born,SwfRedemption,125883
"January 10, 2025 06:40",11.99,11114,Discover Delft: A Tour through its Golden Age,InAppPurchase,362864
"January 10, 2025 07:05",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389615
"January 10, 2025 07:05",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389616
"January 10, 2025 07:13",0.0,5076,Al Ain Nature & History Tour,FreePayment,389617
"January 10, 2025 07:20",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,389618
"January 10, 2025 07:34",7.99,6530,Waikīkī Walking Tour: The Sands of Kakuhihewa and Hawaiian Royalty,AndroidPayment,260139
"January 10, 2025 07:36",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389619
"January 10, 2025 07:37",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389620
"January 10, 2025 07:39",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389621
"January 10, 2025 07:43",9.99,9530,Sofia’s Golden Streets: A Tour of the Historical Capital’s Highlights,InAppPurchase,200780
"January 10, 2025 07:47",5.99,7951, Unlocking Salford Quays: A Walking Tour from Lowry Theatre to Media City ,StripePayment,389622
"January 10, 2025 07:48",0.0,1298,Cape Point Audio Guide: Funicular Route,FreePayment,389625
"January 10, 2025 08:06",8.99,3645,Chania's Turbulent History: A Tour of the Old Town,CouponRedemptionResellerReply,287239
"January 10, 2025 08:21",14.99,6911,"Ronda, Andalucia's 'city of dreams': A walking tour",InAppPurchase,389457
"January 10, 2025 08:21",14.99,6911,"Ronda, Andalucia's 'city of dreams': A walking tour",AndroidPayment,195355
"January 10, 2025 08:30",5.99,2692,Tales of the Past: Tracing Dubai’s origins in Deira,AndroidPayment,357868
"January 10, 2025 08:31",11.99,10259,Buda’s Castle District: A Walking Tour Through Budapest’s Bastion of Folklore,SwfRedemption,389291
"January 10, 2025 08:38",7.99,4580,What a difference a Bay makes: A stroll around Cardiff's waterfront,CouponRedemptionResellerReply,389626
"January 10, 2025 08:41",11.99,10218,The Jewish Quarter's Forgotten Stories: A Budapest Walking Tour,InAppPurchase,340976
"January 10, 2025 08:44",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,389629
"January 10, 2025 08:46",4.99,2599,A Tasty Stroll Around The Cool Spots of the Pijp,CouponRedemptionResellerReply,389630
"January 10, 2025 08:50",0.0,10664,Reinventing the Tavern of the Seas: A V&A Waterfront Walking Tour,FreePayment,389627
"January 10, 2025 08:54",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389632
"January 10, 2025 08:56",8.99,3859,The best of Pisa: a sightseeing tour from Tuttomondo to the Leaning Tower,InAppPurchase,384712
"January 10, 2025 08:57",7.99,7916,A Malaga Meander: A Guide to the Ancient City’s History,InAppPurchase,324045
"January 10, 2025 08:59",7.99,7916,A Malaga Meander: A Guide to the Ancient City’s History,CouponRedemptionResellerReply,386614
"January 10, 2025 09:02",4.99,8920,Kolmanskop: A Tour of Namibia’s Ghost Town,CouponRedemptionPaid,389634
"January 10, 2025 09:05",2.99,399,Contemporary Art Galleries to Old Timey Antiques,InAppPurchase,212081
"January 10, 2025 09:08",11.99,3762,Historical Zürich: A Walk through the City of a Thousand Fountains,InAppPurchase,158689
"January 10, 2025 09:09",11.99,1951,The Heart of Vienna,InAppPurchase,261467
"January 10, 2025 09:17",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389635
"January 10, 2025 09:18",7.99,7869,Vibrant Multicultural Realejo: A Walking Tour of Granada’s Old Jewish Quarter,InAppPurchase,389636
"January 10, 2025 09:24",7.99,4299,The Secrets of Palma's Medieval Jewish Quarter,InAppPurchase,387961
"January 10, 2025 09:25",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,389638
"January 10, 2025 09:28",0.0,1234,Historic Tour of Matjiesfontein,FreePayment,389637
"January 10, 2025 09:29",9.99,8683,Lund Tour: From Medieval Metropolis to Contemporary College City,CouponRedemptionResellerReply,389639
"January 10, 2025 09:39",7.99,7916,A Malaga Meander: A Guide to the Ancient City’s History,AndroidPayment,351213
"January 10, 2025 09:41",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,389641
"January 10, 2025 09:46",6.99,3094,Tromsø: The Paris of the North,CouponRedemptionResellerReply,389643
"January 10, 2025 09:50",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,389095
"January 10, 2025 09:55",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389646
"January 10, 2025 09:55",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389647
"January 10, 2025 10:16",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389650
"January 10, 2025 10:23",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389654
"January 10, 2025 10:24",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389655
"January 10, 2025 10:30",11.99,7578,Barcelona Walking Tour: Landmarks and Legends of El Born and Ciutadella Park,SwfRedemption,389656
"January 10, 2025 10:31",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389657
"January 10, 2025 10:32",9.99,3680,Exploring Prague's Jewish Quarter,InAppPurchase,385702
"January 10, 2025 10:36",9.99,3680,Exploring Prague's Jewish Quarter,StripePayment,212635
"January 10, 2025 10:38",3.99,416,Camden Town: People Watching and Pigging Out,CouponRedemptionResellerReply,389490
"January 10, 2025 10:42",7.99,3758,The Venetian harbor and old town of Rethymno,InAppPurchase,389658
"January 10, 2025 10:46",8.99,3849,Uncovering Frankfurt's New Old Town from the Römer to St. Paul's and more!,InAppPurchase,68148
"January 10, 2025 10:53",5.99,10514,Chinatown Eats,InAppPurchase,389439
"January 10, 2025 10:54",5.99,10514,Chinatown Eats,InAppPurchase,389440
"January 10, 2025 11:02",5.99,2636,Testaccio: The Hearth of Roman Food Tradition,SwfRedemption,28103
"January 10, 2025 11:02",8.99,2448,The City through the Centuries,StripePayment,389661
"January 10, 2025 11:11",4.99,666,Yau Ma Tei: The Heart of Kowloon,InAppPurchase,212081
"January 10, 2025 11:12",5.99,534,A cultural and poetic tour of Camden,CouponRedemptionResellerReply,389490
"January 10, 2025 11:13",8.99,110,The South Bank: 400 Years of Entertainment from London Bridge to the Tate Modern,InAppPurchase,389502
"January 10, 2025 11:22",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,389663
"January 10, 2025 11:22",5.99,9641,Funchal’s Historic Heart: A Journey through Time with a Local ,AndroidPayment,389633
"January 10, 2025 11:26",0.0,10664,Reinventing the Tavern of the Seas: A V&A Waterfront Walking Tour,FreePayment,389650
"January 10, 2025 11:27",9.99,9668,Iconic Prague Castle: A Walk around the Ancient Complex with Context,SwfRedemption,389373
"January 10, 2025 11:50",8.99,4102,Glasgow through the ages: A sightseeing walk from the Cathedral to Glasgow Green,CouponRedemptionResellerReply,389665
"January 10, 2025 11:50",6.99,478,Charles Dickens from Furnival's Inn to Doughty Street,CouponRedemptionResellerReply,389667
"January 10, 2025 11:58",6.99,478,Charles Dickens from Furnival's Inn to Doughty Street,CouponRedemptionResellerReply,389668
"January 10, 2025 12:10",14.99,6558,TellBetter: Self-Guided Walking Tour of New York’s Iconic Central Park,InAppPurchase,114968
"January 10, 2025 12:18",8.99,3390,Harry Potter’s Edinburgh: From the Castle to Diagon Alley and Elephant House,CouponRedemptionResellerReply,389671
"January 10, 2025 12:20",19.99,7463,A Royal Mile Tour: History and Highlights from Edinburgh’s Old Town,InAppPurchase,389120
"January 10, 2025 12:25",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389673
"January 10, 2025 12:55",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389676
"January 10, 2025 13:04",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389679
"January 10, 2025 13:05",7.99,9911,Oscar Wilde’s London: A Walking Tour of the Famous Writer’s Former Haunts,InAppPurchase,389015
"January 10, 2025 13:07",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389680
"January 10, 2025 13:21",9.99,4707,The Heart of Old Quebec City: An Essential Guide to its Historical Treasures,AndroidPayment,389677
"January 10, 2025 13:38",5.99,9129,Historic Heidelberg: A Walk Through Germany’s Oldest University Town,CouponRedemptionResellerReply,389685
"January 10, 2025 13:40",0.0,12189,İstanbul TÜRGÖK sürüşü,FreePayment,389686
"January 10, 2025 13:46",9.99,9308,"El Retiro Park’s Rise, Ruin and Redemption: A Tour of the Former Royal Retreat",InAppPurchase,389688
"January 10, 2025 13:47",11.99,10986,"Always a bridesmaid, never the bride: A historical walking tour of Southwark",InAppPurchase,95148
"January 10, 2025 13:51",9.99,4881,Place Royale & Petit-Champlain: Discover the Birthplace of Quebec City,InAppPurchase,389690
"January 10, 2025 13:52",5.99,1113,Cambridge Colleges Audio Guide: From King's to Trinity and St John's,SwfRedemption,123658
"January 10, 2025 13:54",9.99,4881,Place Royale & Petit-Champlain: Discover the Birthplace of Quebec City,InAppPurchase,254932
"January 10, 2025 13:55",11.99,9089,A Dublin Docklands Tour: From Famine Ships to Ireland‘s Silicone Harbour,InAppPurchase,127458
"January 10, 2025 13:57",9.99,4881,Place Royale & Petit-Champlain: Discover the Birthplace of Quebec City,InAppPurchase,389689
"January 10, 2025 13:59",11.99,7578,Barcelona Walking Tour: Landmarks and Legends of El Born and Ciutadella Park,SwfRedemption,125883
"January 10, 2025 14:00",9.99,4881,Place Royale & Petit-Champlain: Discover the Birthplace of Quebec City,InAppPurchase,389693
"January 10, 2025 14:05",7.99,2627,Mexico City Streets: La Roma,StripePayment,389696
"January 10, 2025 14:58",14.99,6558,TellBetter: Self-Guided Walking Tour of New York’s Iconic Central Park,SwfRedemption,389703
"January 10, 2025 15:05",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,389704
"January 10, 2025 15:05",19.99,9863,The Architecture of La Condesa: A Mexico City Tour with Context,InAppPurchase,320858
"January 10, 2025 15:21",14.99,6268,Key West’s Old Town Treasures: From the Lighthouse to the Little White House,CouponRedemptionResellerReply,389706
"January 10, 2025 15:31",6.99,3767,A riverside stroll through Fredrikstad's city center,CouponRedemptionResellerReply,389707
"January 10, 2025 15:36",0.0,7181,In the Footsteps of the Freedomsurrection: A Walking Tour of January 6th ,FreePayment,389708
"January 10, 2025 15:40",11.99,5551,"The House of Windsor: 1,000 Years of Royal History",InAppPurchase,389060
"January 10, 2025 15:52",0.0,1234,Historic Tour of Matjiesfontein,FreePayment,389709
"January 10, 2025 15:54",11.99,3105,"Romans, Vikings and Medieval Marvels: A Walk Through York’s History",InAppPurchase,330846
"January 10, 2025 15:58",11.99,3105,"Romans, Vikings and Medieval Marvels: A Walk Through York’s History",InAppPurchase,330837
"January 10, 2025 16:04",5.99,1888,Cartagena de Indias: From India Catalina to Plaza de Santo Domingo,StripePayment,389711
"January 10, 2025 16:11",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,389712
"January 10, 2025 16:31",5.99,1888,Cartagena de Indias: From India Catalina to Plaza de Santo Domingo,InAppPurchase,389715
"January 10, 2025 16:52",7.99,2756,The Ghosts of Llandaff,CouponRedemptionResellerReply,389714
"January 10, 2025 16:56",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,389717
"January 10, 2025 17:19",19.99,10373,Yosemite National Park via Highway 140 (Español),CouponRedemptionPaid,389719
"January 10, 2025 17:23",9.99,9448,The French Quarter: A Guide to its 300 Years of History,InAppPurchase,45722
"January 10, 2025 17:29",6.99,11076,Smithsonian National Museum of Natural History: An Audio Guide,InAppPurchase,389720
"January 10, 2025 17:31",7.99,5535,A Walk through Historic Savannah: From Chippewa Square to Forsyth Park,StripePayment,389721
"January 10, 2025 17:36",11.99,7738,"Lake District Landscapes: A Keswick, Borrowdale and Buttermere driving tour",CouponRedemptionResellerReply,389722
"January 10, 2025 17:37",14.99,9821,Driving O’ahu’s Legendary North Shore: A Surf and Adventure Tour,AndroidPayment,389049
"January 10, 2025 17:48",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,InAppPurchase,389528
"January 10, 2025 17:52",9.99,3264,Le Marais: the Paris neighborhood that has it all!,StripePayment,313217
"January 10, 2025 17:55",2.99,66,Heart of Colonial Buenos Aires,AndroidPayment,269482
"January 10, 2025 17:55",8.99,3095,The Left Bank's Most Elegant Park: Exploring The Luxembourg Garden,StripePayment,313217
"January 10, 2025 17:55",8.99,4596,The Tuileries Garden: The Royal Walk from the Louvre to the Champs-Elysées,StripePayment,313217
"January 10, 2025 17:55",8.99,4415,The Champs-Elysées: From Place de la Concorde to the Arc de Triomphe,StripePayment,313217
"January 10, 2025 17:56",9.99,3651,Saint Germain des Prés: an Authentic Paris Neighborhood,StripePayment,313217
"January 10, 2025 17:57",9.99,3761,"Latin Quarter tour: The Panthéon, Rue Mouffetard and the best of the Left Bank",StripePayment,313217
"January 10, 2025 18:04",0.0,1446,Lower Cableway Station Audio Guide: In-Queue Entertainment,FreePayment,389650
"January 10, 2025 18:08",8.99,174,A Greenwich Tour: Where Time Begins,InAppPurchase,367688
"January 10, 2025 18:21",4.99,1917,Church Street in Historic Tulbagh,CouponRedemptionResellerReply,389726
"January 10, 2025 18:34",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,389727
"January 10, 2025 18:50",9.99,5500,A Walk through Historic Savannah: Johnson Square to Independent Presbyterian,InAppPurchase,389729
"January 10, 2025 19:06",4.99,1369,Avalon City Tour ,InAppPurchase,389730
"January 10, 2025 19:10",19.99,9629,The French Revolution in Paris: A Walking Tour with Context,CouponRedemptionPaid,389731
"January 10, 2025 19:19",7.99,2756,The Ghosts of Llandaff,CouponRedemptionResellerReply,389732
"January 10, 2025 19:28",7.99,11140,Bridgerton’s Filming Locations in Bath: An Audio Tour,CouponRedemptionResellerReply,389735
"January 10, 2025 19:36",6.99,2726,Made in Dundee,CouponRedemptionResellerReply,389734
"January 10, 2025 19:43",0.0,11500,Yosemite Valley Loop Hike (Italian),CouponRedemptionPaid,389698
"January 10, 2025 19:48",3.99,416,Camden Town: People Watching and Pigging Out,InAppPurchase,379852
"January 10, 2025 19:54",14.99,9995,Run the Thames Bridges Half Marathon,CouponRedemptionPaid,389739
"January 10, 2025 19:55",14.99,9995,Run the Thames Bridges Half Marathon,CouponRedemptionPaid,389740
"January 10, 2025 19:55",5.99,3842,The Changing Face of Ballard: Trace the Evolution of a Seattle Neighborhood,StripePayment,389738
"January 10, 2025 19:56",4.99,3790,Historic Ballard: the quirky Scandinavian enclave just north of downtown Seattle,StripePayment,389738
"January 10, 2025 20:17",11.99,4902,Exploring Sweet Auburn: A Civil Rights History Tour,CouponRedemptionResellerReply,389742
"January 10, 2025 20:19",8.99,11141,"Beauty, Madness and Passion in Siena: A Guide to the Unique Tuscan Town",AndroidPayment,388684
"January 10, 2025 20:20",14.99,9995,Run the Thames Bridges Half Marathon,CouponRedemptionPaid,389743
"January 10, 2025 20:30",7.99,6528,Hawaii‘s Historic Kingdom: A Walking Tour of Downtown Honolulu and Chinatown,AndroidPayment,193906
"January 10, 2025 20:37",7.99,8142,Hidden Histories and Remarkable Rivalries: A Cambridge Walking Tour,CouponRedemptionResellerReply,389745
"January 10, 2025 20:57",14.99,6558,TellBetter: Self-Guided Walking Tour of New York’s Iconic Central Park,StripePayment,389749
"January 10, 2025 22:00",9.99,3351,Montmartre: More than Meets the Eye,InAppPurchase,389290
"January 10, 2025 22:17",9.99,11101,Run the Ghost Tubes ,CouponRedemptionPaid,270119
"January 10, 2025 22:17",7.99,313,London's Alternative History Tour: Uncovering the City's Secrets,InAppPurchase,379852
"January 10, 2025 22:29",9.99,9448,The French Quarter: A Guide to its 300 Years of History,SwfRedemption,387128
"January 10, 2025 22:31",1.99,794,Scenic Tauranga Tour,InAppPurchase,388313
"January 10, 2025 22:50",9.99,6692,Santa Barbara Scenic Walking Tour: The Ultimate Guide to Iconic Landmarks,CouponRedemptionResellerReply,389758
